sq_mt_built_proc,sq_mt_built_present,sq_mt_useful_present,sq_mt_price,center_distance,bearing_sin,bearing_cos,latitude,longitude,has_balcony,has_ac,has_terrace,has_pool,is_exterior,is_renewal_needed,is_orientation_north,is_parking_included_in_price,is_orientation_stated,has_fitted_wardrobes,has_parking,is_orientation_west,has_central_heating,has_green_zones,is_accessible,is_new_development,is_orientation_east,is_orientation_south,has_lift,has_storage_room,has_garden,has_individual_heating,is_floor_under,energy_certificate_provided,energy_certificate,built_year,n_rooms,n_bathrooms,house_type_id
6.09807428216624,1,0,4275.46,38.5940602685916,-0.3651752446151843,-0.930938795367472,40.0931879,-3.8694095,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1990.0,5,5.0,
4.394449154672439,1,1,4208.0,1.416855847775614,-0.1417333478300919,-0.9899048732645346,40.4040749,-3.7059572,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1950.0,3,2.0,
5.187385805840755,1,1,5000.0,3.457964164726447,0.2785112216523627,0.960432974972074,40.4466037,-3.6921892,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1970.0,4,4.0,
4.04305126783455,1,0,3972.6,2.492945899862172,0.4598307537440647,-0.8880065753760865,40.3967843,-3.6900384,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,1950.0,2,1.0,
5.0369526024136295,1,0,5000.0,0.863813692829998,0.8716153777394535,-0.4901904051367282,40.4129024,-3.6947036,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1950.0,3,2.0,
4.418840607796598,1,0,4807.69,1.888310098675976,-0.564211806172202,0.8256300853141808,40.4307266,-3.7161715,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.0,2,2.0,
5.135798437050262,1,0,2677.28,11.444091141489077,0.832904091333683,-0.5534173602622272,40.3597689,-3.5912355,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.0,4,2.0,
4.990432586778736,1,1,3271.96,6.663501971562843,-0.158079400584096,0.9874264038959932,40.4759519,-3.7160518,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.0,3,2.0,
4.624972813284271,1,0,4807.69,1.888310098675976,-0.564211806172202,0.8256300853141808,40.4307266,-3.7161715,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1950.0,3,1.0,
4.74493212836325,1,1,4693.52,0.9566274554836592,-0.987088655443516,-0.1601748616191441,40.4153295,-3.7147092,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1900.0,2,1.0,
4.787491742782046,1,1,4869.57,2.0451609739161363,-0.1956284073974299,0.9806780951051906,40.4347638,-3.7083155,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0.0,4,2.0,
4.859812404361672,1,1,2928.57,5.389540179824197,0.992352043950352,-0.123439948426587,40.4107193,-3.6405684,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,3,2.0,
6.70808408385307,1,0,4275.46,38.5940602685916,-0.3651752446151843,-0.930938795367472,40.0931879,-3.8694095,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1990.0,8,6.0,
4.51085950651685,1,1,2750.0,7.210827876433728,0.9658518672946936,-0.2590949062474085,40.3999118,-3.621522,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,2010.0,2,2.0,
6.270988431858299,1,0,4098.7,5.507884287018929,0.7267660192968873,0.6868851091669963,40.4506953,-3.6563079,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,4,1990.0,5,5.0,
3.9318256327243257,1,1,1886.6,8720.60397717692,-0.9128253813926506,0.4083501231607038,25.858369,-100.3741013,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,3,2010.0,1,1.0,
5.541263545158426,1,0,5170.22,4.259577973752568,0.3207034198883973,0.9471796643044478,40.4530225,-3.687422,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.0,5,3.0,
4.394449154672439,1,0,2677.28,11.444091141489077,0.832904091333683,-0.5534173602622272,40.3597689,-3.5912355,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,2,2.0,
4.127134385045092,1,0,2686.93,3.753504200959252,0.9045482120040598,0.4263713547604464,40.4310642,-3.6635419,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,1,1.0,
5.247024072160486,1,0,4548.3,3.0044248497034234,-0.2037039715145575,0.979032528565418,40.4431893,-3.7108233,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.0,5,2.0,
4.0943445622221,1,0,2007.79,4.096037737283465,0.7482172125762251,-0.6634538437635763,40.3922796,-3.6674239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1,1.0,
4.574710978503383,1,0,5492.17,2.546294772414284,0.9951294087945168,0.0985771766296609,40.4189526,-3.6737251,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0.0,2,2.0,
4.941642422609304,1,0,2569.96,12.30174173689489,-0.863807336614359,0.5038222754218072,40.4722898,-3.8290127,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,2010.0,4,2.0,
4.0943445622221,1,1,3152.53,7.161642056031477,0.711950110989214,0.70223004739362,40.4618893,-3.6433517,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1970.0,2,1.0,
4.330733340286331,1,1,1308.89,8.383018128565531,0.1026656766854674,-0.9947159186575408,40.3416121,-3.6934141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,1.0,
5.2574953720277815,1,1,4869.57,2.0451609739161363,-0.1956284073974299,0.9806780951051906,40.4347638,-3.7083155,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6,1950.0,4,2.0,
4.248495242049359,1,1,2951.77,5.465186757133378,-0.2000048786319323,0.979794901254046,40.4649188,-3.7165189,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1970.0,3,1.0,
5.220355825078324,1,1,5000.0,2.233805406782775,-0.4212882032383276,0.9069268161280828,40.4349358,-3.7147092,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,5,0.0,4,3.0,
4.3694478524670215,1,1,5390.99,0.1699040748334863,0.6781249376098455,0.7349466436358786,40.4178272,-3.7022221,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0.0,1,1.0,
4.290459441148391,1,0,2363.25,4.344960694306748,-0.9279130727865392,-0.3727966326991735,40.4021568,-3.7511015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0.0,2,1.0,
6.345636360828596,1,0,6739.32,1.2168619263089897,0.9984327138536108,-0.0559653098527443,40.4160929,-3.6892674,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0.0,10,4.0,
3.6888794541139363,1,1,4098.59,1.7634367490774236,-0.7256672651734453,-0.688045798080108,40.4057995,-3.7186854,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,8,0.0,0,1.0,
4.248495242049359,1,1,2110.34,6.98951564682056,-0.8346816120432988,-0.5507327904862757,40.3821128,-3.7723671,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1970.0,3,1.0,
4.867534450455582,1,1,8392.43,1.7365263168126044,0.8709919783639899,0.4912972355159176,40.4243637,-3.6857429,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1950.0,3,2.0,
3.6888794541139363,1,0,3314.54,5.930568333888864,0.1038370690566364,0.9945943208613888,40.4698213,-3.696293,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4,0.0,1,1.0,
4.727387818712341,1,0,4098.59,1.7634367490774236,-0.7256672651734453,-0.688045798080108,40.4057995,-3.7186854,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0,4,2.0,
4.51085950651685,1,1,4486.93,2.899111334792092,0.2517232429161637,-0.967799260681558,40.3914432,-3.6949558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0,2,2.0,
4.605170185988092,1,1,4247.49,3.339940135100474,-0.0096600215457768,0.999953340903332,40.4467812,-3.7039643,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,3,1.0,
3.6888794541139363,1,0,6564.27,2.041707992687041,0.3850851088131572,0.9228810643687294,40.4336632,-3.6942857,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0.0,0,1.0,
4.0943445622221,1,1,2235.32,3.3212842382579013,-0.4743154959044164,-0.8803549342991993,40.3903949,-3.7221926,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1970.0,2,1.0,
3.970291913552122,1,0,2007.79,4.096037737283465,0.7482172125762251,-0.6634538437635763,40.3922796,-3.6674239,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1970.0,3,1.0,
4.30406509320417,1,1,4208.0,1.416855847775614,-0.1417333478300919,-0.9899048732645346,40.4040749,-3.7059572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0.0,1,1.0,
4.110873864173311,1,0,2578.87,5.437005859316588,0.9266626510587456,0.3758940424278864,40.4350329,-3.644171,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1970.0,2,2.0,
4.276666119016055,1,1,2443.62,2.686839229246797,-0.9524516215434355,-0.3046898564430398,40.4093544,-3.7337422,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,3,1.0,
4.852030263919617,1,0,4677.53,5.881197688770703,0.6233899002985693,0.7819111408630394,40.4580463,-3.6602556,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,3,2.0,
4.248495242049359,1,0,6029.36,0.7614386535212357,0.4728465788101245,0.8811447740908191,40.4227415,-3.6993271,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0,2,2.0,
4.382026634673881,1,0,5390.99,0.1699040748334863,0.6781249376098455,0.7349466436358786,40.4178272,-3.7022221,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0,2,1.0,
5.0106352940962555,1,0,6255.45,3.51540600178834,0.4539779084625753,0.8910129396523631,40.4448882,-3.6847127,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1990.0,2,2.0,
6.499787040655854,1,0,3600.4,8.12048211421778,-0.8263707078819206,0.5631264983595903,40.457749,-3.7827941,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1990.0,8,6.0,
4.762173934797756,1,1,2363.25,4.344960694306748,-0.9279130727865392,-0.3727966326991735,40.4021568,-3.7511015,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2010.0,3,2.0,
5.6131281063880705,1,1,1827.79,6.71619861975953,0.1780958815492608,-0.9840131386191912,40.3571948,-3.6894484,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,8,3.0,
4.543294782270004,1,0,3972.6,2.492945899862172,0.4598307537440647,-0.8880065753760865,40.3967843,-3.6900384,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.0,2,2.0,
4.382026634673881,1,0,5887.64,2.487658487088581,0.9336411361322804,0.3582097554808141,40.4246991,-3.6762001,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0.0,2,2.0,
4.74493212836325,1,0,2363.25,4.344960694306748,-0.9279130727865392,-0.3727966326991735,40.4021568,-3.7511015,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,5,2010.0,3,3.0,
5.135798437050262,1,0,4015.76,5.139629362432539,0.8264508182122005,0.5630089209563063,40.4426834,-3.6534541,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,3,3.0,
4.248495242049359,1,0,2686.93,3.753504200959252,0.9045482120040598,0.4263713547604464,40.4310642,-3.6635419,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,3,1.0,
5.814130531825066,1,0,6564.27,2.041707992687041,0.3850851088131572,0.9228810643687294,40.4336632,-3.6942857,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0.0,3,3.0,
4.605170185988092,1,0,2648.73,9.341628557273973,0.0783694712242205,0.9969243832809168,40.5005695,-3.6949124,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,4,2.0,
4.110873864173311,1,1,4255.84,4.146184977289016,0.6823426317593362,0.7310325115094013,40.443946,-3.6701659,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1970.0,1,1.0,
5.159055299214529,1,1,4448.3,0.9365491307776784,0.2377621426560636,-0.9713234083041536,40.4085142,-3.7009495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1900.0,2,2.0,
6.0867747269123065,1,0,3773.82,8.555448613104748,0.8863301761165565,0.4630537969882052,40.4522376,-3.6141158,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2010.0,4,5.0,
6.068425588244111,1,0,5000.0,3.457964164726447,0.2785112216523627,0.960432974972074,40.4466037,-3.6921892,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5,0.0,6,6.0,
4.382026634673881,1,0,4452.82,3.5071693441308818,0.964772716138092,0.2630847889854684,40.424977,-3.6636998,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4,1950.0,3,2.0,
4.3694478524670215,1,1,3341.09,5.167374900223467,0.8859776684082696,0.463727906300501,40.4382057,-3.6495784,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1970.0,3,1.0,
4.31748811353631,1,1,2007.79,4.096037737283465,0.7482172125762251,-0.6634538437635763,40.3922796,-3.6674239,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,2010.0,2,1.0,
4.77912349311153,1,1,5000.0,3.457964164726447,0.2785112216523627,0.960432974972074,40.4466037,-3.6921892,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,4,0.0,2,2.0,
5.303304908059076,1,0,6564.27,2.041707992687041,0.3850851088131572,0.9228810643687294,40.4336632,-3.6942857,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.0,3,3.0,
4.74493212836325,1,1,1796.68,6.7245001856268285,0.0496260397317187,-0.9987678690168932,40.3562217,-3.6996388,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0.0,4,1.0,
5.135798437050262,1,1,6564.27,2.041707992687041,0.3850851088131572,0.9228810643687294,40.4336632,-3.6942857,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,4,1950.0,3,2.0,
4.276666119016055,1,1,3152.53,7.161642056031477,0.711950110989214,0.70223004739362,40.4618893,-3.6433517,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4,1990.0,1,1.0,
4.174387269895637,1,0,1956.0,7.336361005015582,0.4841820080327106,-0.8749673040162199,40.3589425,-3.6616407,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,2,1.0,
5.247024072160486,1,1,4572.45,4.357512483469665,0.5769327014706694,0.816791685788828,40.4487115,-3.6738706,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,8,2014.0,3,3.0,
5.616771097666572,1,0,5363.75,5.51456201169255,0.3808941097347484,0.9246186658127628,40.4625939,-3.6787346,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,5,4.0,
4.330733340286331,1,0,3341.09,5.167374900223467,0.8859776684082696,0.463727906300501,40.4382057,-3.6495784,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1970.0,3,1.0,
3.9889840465642745,1,0,2007.79,4.096037737283465,0.7482172125762251,-0.6634538437635763,40.3922796,-3.6674239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,1.0,
4.442651256490317,1,0,3783.78,2.4243682180158905,0.143052680823317,-0.9897150754178003,40.3950981,-3.6994819,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1970.0,2,2.0,
4.248495242049359,1,0,2677.28,11.444091141489077,0.832904091333683,-0.5534173602622272,40.3597689,-3.5912355,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.0,2,1.0,
4.74493212836325,1,0,6255.45,3.51540600178834,0.4539779084625753,0.8910129396523631,40.4448882,-3.6847127,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,3,2.0,
4.465908118654584,1,0,2205.31,3.608253477975377,0.1005536494708289,-0.9949316376405456,40.3843762,-3.6992931,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,2010.0,3,2.0,
3.6888794541139363,1,0,4693.52,0.9566274554836592,-0.987088655443516,-0.1601748616191441,40.4153295,-3.7147092,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2,1.0,
5.220355825078324,1,0,5170.22,4.259577973752568,0.3207034198883973,0.9471796643044478,40.4530225,-3.687422,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1970.0,4,2.0,
5.673323267171493,1,0,5170.22,4.259577973752568,0.3207034198883973,0.9471796643044478,40.4530225,-3.687422,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,5,4.0,
6.040254711277414,1,0,5363.75,5.51456201169255,0.3808941097347484,0.9246186658127628,40.4625939,-3.6787346,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0.0,6,5.0,
4.6443908991413725,1,1,4247.49,3.339940135100474,-0.0096600215457768,0.999953340903332,40.4467812,-3.7039643,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,3,1.0,
3.6888794541139363,1,1,2323.93,3.090129594742146,-0.7066648338777053,-0.7075484524473183,40.3970503,-3.7293542,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,9,2010.0,0,1.0,
3.5263605246161616,1,1,3536.07,4.007370201423607,-0.0771134714915708,0.9970223229770327,40.4526848,-3.7072396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,1,1.0,
6.030685260261263,1,0,5363.75,5.51456201169255,0.3808941097347484,0.9246186658127628,40.4625939,-3.6787346,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1970.0,4,3.0,
4.8283137373023015,1,1,5492.17,2.546294772414284,0.9951294087945168,0.0985771766296609,40.4189526,-3.6737251,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1970.0,3,2.0,
4.700480365792417,1,1,4208.0,1.416855847775614,-0.1417333478300919,-0.9899048732645346,40.4040749,-3.7059572,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1970.0,4,2.0,
4.875197323201151,1,1,4255.84,4.146184977289016,0.6823426317593362,0.7310325115094013,40.443946,-3.6701659,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0.0,3,2.0,
4.736198448394496,1,1,3810.08,3.578890992201314,-0.5398912185256344,0.8417347991849367,40.4438005,-3.7264206,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1970.0,3,2.0,
4.382026634673881,1,1,2363.25,4.344960694306748,-0.9279130727865392,-0.3727966326991735,40.4021568,-3.7511015,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,0.0,2,1.0,
5.393627546352362,1,1,4354.35,6.918432699746376,0.287576593132272,0.9577576431866444,40.4763551,-3.6800358,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,8,0.0,5,3.0,
4.189654742026425,1,1,3273.56,4.8381241003810125,-0.0133189836103035,0.9999112984038075,40.4602706,-3.7043452,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.0,1,1.0,
4.394449154672439,1,0,2048.47,4.380528410193492,-0.7049078715446326,-0.709298873983609,40.388772,-3.7400212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,1.0,
4.31748811353631,1,0,6564.27,2.041707992687041,0.3850851088131572,0.9228810643687294,40.4336632,-3.6942857,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,1950.0,1,1.0,
4.442651256490317,1,1,5196.25,1.1121458175667125,-0.0492979572890049,0.998784116517244,40.4267079,-3.7042311,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,3,1.0,
4.499809670330265,1,0,6882.35,2.475957446892888,0.6651420368149901,0.746716861240997,40.4333241,-3.6841316,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,4,0.0,2,2.0,
4.499809670330265,1,1,5000.0,3.457964164726447,0.2785112216523627,0.960432974972074,40.4466037,-3.6921892,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1970.0,2,2.0,
4.700480365792417,1,1,3271.96,6.663501971562843,-0.158079400584096,0.9874264038959932,40.4759519,-3.7160518,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1990.0,4,2.0,
6.144185634125646,1,0,4275.46,38.5940602685916,-0.3651752446151843,-0.930938795367472,40.0931879,-3.8694095,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1990.0,5,3.0,
4.8283137373023015,1,0,2197.8,8.686694015815545,0.2813091199869371,-0.9596172044165188,40.3416545,-3.674719,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,3,3.0,
4.90527477843843,1,1,4367.9,3.724196294199672,0.8091535149105583,0.5875973019916693,40.436356,-3.6680189,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1970.0,5,3.0,
4.532599493153256,1,1,2175.93,8.650142266435315,0.900649461437532,-0.4345463699218803,40.3829244,-3.6117674,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.0,3,1.0,
4.430816798843313,1,1,4105.12,2.970531165363064,0.8191185541345088,-0.5736242622767901,40.4013961,-3.6748832,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1970.0,2,1.0,
4.248495242049359,1,0,4693.52,0.9566274554836592,-0.987088655443516,-0.1601748616191441,40.4153295,-3.7147092,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0,1,1.0,
5.4510384535657,1,1,3810.08,3.578890992201314,-0.5398912185256344,0.8417347991849367,40.4438005,-3.7264206,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,7,3.0,
5.0106352940962555,1,0,4354.35,6.918432699746376,0.287576593132272,0.9577576431866444,40.4763551,-3.6800358,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,4,3.0,
5.375278407684165,1,0,5170.22,4.259577973752568,0.3207034198883973,0.9471796643044478,40.4530225,-3.687422,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,6,3.0,
5.056245805348308,1,1,6739.32,1.2168619263089897,0.9984327138536108,-0.0559653098527443,40.4160929,-3.6892674,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,2020.0,2,3.0,
4.02535169073515,1,0,6029.36,0.7614386535212357,0.4728465788101245,0.8811447740908191,40.4227415,-3.6993271,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0.0,1,1.0,
3.912023005428146,1,0,2686.93,3.753504200959252,0.9045482120040598,0.4263713547604464,40.4310642,-3.6635419,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,4,2010.0,1,1.0,
4.31748811353631,1,1,2803.11,3.943237910507596,0.991132895241679,-0.1328743164416918,40.4119951,-3.6575338,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,3,0.0,2,1.0,
4.543294782270004,1,0,1617.18,7.92724909671289,-0.0788674720355628,-0.9968851096564336,40.3455389,-3.7109697,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0.0,3,1.0,
4.859812404361672,1,1,4347.59,4.887810988203142,0.2345453325170399,0.9721051830920722,40.4594841,-3.6900166,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1990.0,3,2.0,
4.0943445622221,1,1,3975.0,1.5244583923011228,0.5760778236897306,-0.8173948501507112,40.4054971,-3.6932099,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,1,1.0,
